Year,Month,State,Primary Mode,Etiology,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths
2021,7,Utah,Person-to-person,Norovirus unknown,Suspected,Camp,37,0.0,21.0,0.0,37
2020,11,Idaho,Person-to-person,Norovirus unknown,Suspected,Child day care,49,0.0,49.0,0.0,49
2021,7,Michigan,Food,Norovirus Genogroup II,Confirmed,Caterer (food prepared off-site from where served),27,0.0,27.0,0.0,27
2020,8,Multistate,Animal Contact,Salmonella enterica,Confirmed,Pet store or other retail location; Private home/residence,43,14.0,38.0,1.0,36
2021,7,Wisconsin,Person-to-person,Norovirus Genogroup IX; Norovirus unknown,Confirmed; Suspected,Long-term care/nursing home/assisted living facility,8,1.0,8.0,0.0,8
2021,6,Colorado,Food,Norovirus unknown,Suspected,Restaurant - other or unknown type,6,0.0,5.0,0.0,5
2021,7,Alabama,Indeterminate/Other/Unknown,Norovirus Genogroup II; Norovirus Genogroup I,Confirmed; Confirmed,Camp,40,0.0,40.0,0.0,40
2021,6,Tennessee,Food,Hepatitis A,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,1.0,3.0,0.0,3
2021,7,Utah,Food,Vibrio parahaemolyticus,Confirmed,Restaurant - Sit-down dining,6,0.0,6.0,0.0,6
2021,2,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,26,0.0,0.0,0.0,0
2021,2,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,13,0.0,0.0,0.0,13
2021,2,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,9,0.0,0.0,0.0,9
2021,3,Colorado,Indeterminate/Other/Unknown,Norovirus unknown,Suspected,Child day care,2,0.0,0.0,0.0,2
2021,6,Florida,Food,Cyclospora cayetanensis,Confirmed,Restaurant - Sit-down dining,5,0.0,5.0,0.0,5
2021,3,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,18,0.0,0.0,0.0,18
2021,3,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,4,0.0,0.0,0.0,4
2020,12,Florida,Water,Legionella pneumophila,Confirmed,Hotel/Motel/Lodge/Inn,2,2.0,2.0,0.0,2
2021,6,Florida,Water,Salmonella unknown; Salmonella unknown,Confirmed; Suspected,Beach - Public,3,0.0,3.0,0.0,3
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,8,0.0,8.0,0.0,8
2021,7,Oregon,Food,Vibrio parahaemolyticus,Confirmed,Restaurant - Sit-down dining,2,0.0,2.0,0.0,2
2021,7,Ohio,Person-to-person,Norovirus,Suspected,Child day care,20,0.0,0.0,0.0,0
2021,4,Multistate,Indeterminate/Other/Unknown,Salmonella enterica,Confirmed,Private home/residence,6,2.0,5.0,0.0,4
2020,4,Florida,Water,Legionella pneumophila,Confirmed,Hospital/Health Care,2,2.0,2.0,1.0,2
2021,3,Florida,Water,Legionella pneumophila,Confirmed,Hospital/Health Care,2,2.0,2.0,2.0,2
2021,6,South Carolina,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2021,7,Utah,Food,Salmonella enterica,Confirmed,Private home/residence,87,1.0,87.0,0.0,87
2021,2,Arizona,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,4,0.0,4.0,0.0,4
2021,5,Arizona,Person-to-person,Norovirus,Suspected,Camp,50,0.0,50.0,0.0,50
2021,6,Arizona,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,5,1.0,5.0,0.0,5
2021,6,Arizona,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,18,1.0,18.0,0.0,18
2021,7,Virginia,Person-to-person,Norovirus,Suspected,Child day care,26,0.0,26.0,0.0,26
2021,7,Virginia,Food,Salmonella enterica,Confirmed,Restaurant - Sit-down dining,7,1.0,7.0,0.0,0
2021,7,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2021,7,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,24,0.0,24.0,0.0,24
2021,7,Michigan,Food,Norovirus Genogroup II,Suspected,Restaurant - Sit-down dining,6,0.0,6.0,0.0,6
2021,7,Minnesota,Person-to-person,"Escherichia coli, Shiga toxin-producing",Suspected,Child day care,19,0.0,19.0,0.0,19
2021,6,Rhode Island,Food,Norovirus Genogroup II; Norovirus unknown,Confirmed; Confirmed,Restaurant - Sit-down dining,22,0.0,21.0,0.0,21
2021,7,North Carolina,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,96,0.0,96.0,0.0,96
2021,7,North Carolina,Person-to-person,Norovirus unknown,Suspected,School/college/university,48,0.0,48.0,0.0,48
2021,7,Kentucky,Food,Salmonella enterica,Confirmed,Private home/residence,4,1.0,4.0,0.0,4
2021,6,Indiana,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,15,0.0,12.0,0.0,12
2021,7,Indiana,Water,"Escherichia coli, Shiga toxin-producing",Confirmed,Camp/Cabin Setting,8,1.0,8.0,0.0,8
2021,7,Minnesota,Food,Salmonella enterica,Confirmed,Private home/residence,16,1.0,16.0,0.0,16
2021,5,Puerto Rico,Food,Norovirus unknown,Confirmed,Private home/residence,3,0.0,3.0,0.0,3
2021,4,Nebraska,Food,Clostridium perfringens,Confirmed,Restaurant - Buffet,59,0.0,59.0,0.0,59
2021,5,Puerto Rico,Indeterminate/Other/Unknown,"Escherichia coli, Other",Suspected,Restaurant,4,1.0,4.0,0.0,4
2021,5,Puerto Rico,Food,Ciguatoxin,Confirmed,Private home/residence,5,0.0,5.0,0.0,5
2020,7,Hawaii,Food,Ciguatoxin,Confirmed,Private home/residence,2,0.0,2.0,0.0,2
2020,3,Hawaii,Water,Giardia unknown,Suspected,Unknown,2,0.0,2.0,0.0,2
2021,7,Florida,Water,Legionella pneumophila,Confirmed,Hotel/Motel/Lodge/Inn,2,2.0,2.0,0.0,2
2021,7,Michigan,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,61,2.0,61.0,0.0,61
2021,2,Multistate,Food,Salmonella enterica,Confirmed,Unknown,25,5.0,18.0,0.0,19
2020,6,Massachusetts,Water,Unknown,Suspected,Private Residence,24,0.0,0.0,0.0,0
2020,8,Maryland,Food,Ciguatoxin,Confirmed,Private home/residence,3,3.0,3.0,0.0,3
2020,2,Maryland,Food,Scombroid toxin,Confirmed,Other,4,0.0,4.0,0.0,4
2020,11,North Carolina,Food,Salmonella unknown,Suspected,Grocery store,178,0.0,178.0,0.0,178
2020,12,North Carolina,Food,Campylobacter coli,Confirmed,Other,35,1.0,35.0,0.0,35
2021,8,Alaska,Food,Bacillus cereus; Clostridium perfringens,Confirmed; Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",66,0.0,66.0,0.0,66
2020,5,Illinois,Food,Bacillus cereus; Clostridium perfringens,Suspected; Suspected,Restaurant - Sit-down dining,6,0.0,0.0,0.0,0
2020,2,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,21,0.0,21.0,0.0,21
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,4,0.0,4.0,0.0,4
2021,4,Colorado,Person-to-person,Norovirus unknown,Confirmed,Hospital,28,0.0,28.0,0.0,27
2020,3,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,21,0.0,21.0,0.0,21
2020,2,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,21,1.0,21.0,0.0,21
2020,3,North Carolina,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,15,2.0,15.0,0.0,15
2020,4,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2020,10,Washington,Food,"Escherichia coli, Shiga toxin-producing",Suspected,Restaurant - Sit-down dining,3,0.0,3.0,0.0,3
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,8,0.0,8.0,0.0,8
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,6,0.0,6.0,0.0,6
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,15,0.0,15.0,0.0,15
2021,7,Wisconsin,Food,Giardia duodenalis,Confirmed,Other,11,0.0,11.0,0.0,11
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,20,0.0,20.0,0.0,20
2021,7,Virginia,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,10,0.0,10.0,0.0,10
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,11,0.0,11.0,0.0,11
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,38,0.0,38.0,0.0,38
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,15,0.0,15.0,0.0,15
2021,7,Nevada,Person-to-person,Campylobacter,Suspected,Child day care,37,0.0,37.0,0.0,37
2020,7,Washington,Food,Cleaning agents,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,0.0,0
2020,1,Multistate,Animal Contact,Salmonella enterica,Confirmed,Unknown,18,11.0,17.0,0.0,17
2021,6,South Carolina,Person-to-person,Salmonella enterica; Salmonella enterica,Confirmed; Suspected,Child day care,3,0.0,3.0,0.0,3
2021,7,Ohio,Animal Contact,"Escherichia coli, Shiga toxin-producing",Confirmed,Festival or fair,5,1.0,5.0,0.0,5
2020,8,Hawaii,Person-to-person,Salmonella enterica,Confirmed,Private home/residence,2,0.0,2.0,0.0,2
2021,7,Montana,Person-to-person,Norovirus Genogroup I,Confirmed,Long-term care/nursing home/assisted living facility,33,0.0,33.0,0.0,33
2021,7,Utah,Food,Campylobacter jejuni,Confirmed,Unknown,6,0.0,3.0,0.0,3
2021,8,Florida,Food,Ciguatoxin,Confirmed,Private home/residence,4,0.0,4.0,0.0,4
2021,4,Virginia,Water,Legionella pneumophila,Confirmed,Hotel/Motel/Lodge/Inn,3,0.0,0.0,0.0,3
2021,8,Wisconsin,Indeterminate/Other/Unknown,Norovirus Genogroup II,Confirmed,Event space,29,0.0,29.0,0.0,29
2021,7,Wisconsin,Indeterminate/Other/Unknown,Salmonella unknown,Suspected,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2021,8,Ohio,Food,Vibrio parahaemolyticus,Confirmed,Restaurant - Sit-down dining,3,1.0,3.0,0.0,3
2021,7,Colorado,Food,Vibrio parahaemolyticus,Confirmed,Restaurant - Sit-down dining,3,0.0,3.0,0.0,3
2021,6,Connecticut,Food,Cyclospora cayetanensis,Confirmed,Banquet Facility (food prepared and served on-site),12,1.0,11.0,0.0,12
2021,8,Minnesota,Food,Norovirus Genogroup II,Suspected,Caterer (food prepared off-site from where served),5,0.0,5.0,0.0,5
2021,7,Hawaii,Person-to-person,Salmonella enterica,Confirmed,Private home/residence,2,1.0,2.0,0.0,2
2021,8,Minnesota,Animal Contact,"Escherichia coli, Shiga toxin-producing",Confirmed,Farm/dairy,3,3.0,3.0,0.0,3
2021,8,Ohio,Food,Salmonella enterica,Confirmed,Restaurant - Sit-down dining; Restaurant - Buffet,5,0.0,5.0,0.0,5
2021,8,Minnesota,Food,Bacillus cereus; Bacillus cereus,Suspected; Suspected,Restaurant - Sit-down dining,3,0.0,3.0,0.0,3
2021,8,Nevada,Person-to-person,Norovirus unknown,Confirmed,Restaurant,8,0.0,8.0,0.0,8
2021,7,Washington,Food,Vibrio parahaemolyticus,Suspected,Private home/residence,4,0.0,4.0,0.0,4
2020,2,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,59,0.0,59.0,0.0,0
2020,3,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2020,4,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,4,0.0,0.0,0.0,0
2020,12,Illinois,Person-to-person,Clostridium other,Confirmed,Long-term care/nursing home/assisted living facility,3,1.0,3.0,0.0,3
2021,7,Tennessee,Food,Cyclospora cayetanensis,Confirmed,Restaurant - other or unknown type,16,2.0,16.0,0.0,16
2021,5,Colorado,Indeterminate/Other/Unknown,Norovirus unknown,Suspected,Restaurant,3,0.0,3.0,0.0,3
2021,5,Multistate,Food,Salmonella enterica,Confirmed,Restaurant - Sit-down dining,10,2.0,9.0,0.0,9
2021,8,Oregon,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,8,0.0,8.0,0.0,8
2021,7,Oregon,Food,Vibrio parahaemolyticus,Confirmed,Restaurant - Sit-down dining,2,0.0,2.0,0.0,2
2021,8,Colorado,Person-to-person,Norovirus Genogroup II,Confirmed,Private home/residence,5,0.0,5.0,0.0,5
2021,6,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,6,0.0,6.0,0.0,6
2021,8,Virginia,Food,Salmonella other,Confirmed,Prison/jail,22,3.0,22.0,0.0,22
2021,8,Virginia,Person-to-person,Norovirus,Suspected,Restaurant,3,0.0,3.0,0.0,3
2021,8,Virginia,Person-to-person,Sapovirus,Confirmed,Hospital,9,0.0,9.0,0.0,9
2021,7,Virginia,Water,Cyanotoxin unknown,Suspected,Public Outdoor Area,3,0.0,3.0,0.0,3
2021,8,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2021,8,Massachusetts,Indeterminate/Other/Unknown,Norovirus unknown; Norovirus Genogroup II,Confirmed; Confirmed,Hotel/motel,52,1.0,52.0,0.0,52
2021,6,Multistate,Food,Salmonella enterica,Confirmed,Private home/residence,6,3.0,6.0,0.0,5
2021,7,Minnesota,Food,Campylobacter jejuni,Confirmed,Restaurant - Sit-down dining,7,0.0,7.0,0.0,7
2020,2,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,17,1.0,1.0,0.0,0
2020,10,Washington,Person-to-person,Shigella flexneri,Confirmed,"Other, specify",33,7.0,7.0,0.0,21
2021,4,Multistate,Food,Salmonella enterica,Confirmed,Unknown,24,4.0,22.0,0.0,22
2021,4,Multistate,Food,Salmonella enterica,Confirmed,Unknown,69,8.0,48.0,0.0,49
2020,11,Maine,Animal Contact,Cryptosporidium unknown,Confirmed,Farm/dairy,3,0.0,3.0,0.0,3
2020,9,Maine,Food,Cryptosporidium parvum,Confirmed,Farm/dairy,4,0.0,4.0,0.0,4
2021,7,Oregon,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,4,0.0,4.0,0.0,4
2021,6,Multistate,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,Unknown,7,1.0,6.0,0.0,5
2020,1,Arizona,Food,Hepatitis A; Hepatitis A,Confirmed; Confirmed,Unknown,18,10.0,18.0,0.0,18
2021,8,Texas,Person-to-person,Norovirus Genogroup II,Suspected,School/college/university,23,0.0,23.0,0.0,23
2021,8,Michigan,Food,Vibrio parahaemolyticus,Suspected,Restaurant - Sit-down dining,2,1.0,2.0,0.0,2
2021,8,Kentucky,Person-to-person,Norovirus unknown,Confirmed,School/college/university,71,0.0,71.0,0.0,71
2021,8,South Dakota,Food,Salmonella enterica,Confirmed,"Fair, festival, other temp or mobile services; Unknown",13,2.0,13.0,0.0,13
2021,6,Rhode Island,Person-to-person,Norovirus unknown,Suspected,Child day care,12,0.0,12.0,0.0,12
2021,4,Multistate,Food,Listeria monocytogenes,Confirmed,Long-term care/nursing home/assisted living facility; Hospital,3,3.0,3.0,1.0,3
2021,4,Illinois,Food,Norovirus Genogroup II,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",84,1.0,84.0,0.0,84
2020,2,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,6,0.0,0.0,0.0,0
2021,7,Michigan,Food,Salmonella enterica,Confirmed,Private home/residence,8,0.0,8.0,0.0,8
2021,4,Rhode Island,Indeterminate/Other/Unknown,Norovirus unknown,Suspected,Child day care,5,0.0,5.0,0.0,5
2021,7,New York,Food,Salmonella enterica; Salmonella unknown,Confirmed; Confirmed,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),15,3.0,15.0,0.0,15
2021,6,Rhode Island,Person-to-person,Norovirus unknown,Suspected,Child day care,7,0.0,7.0,0.0,7
2021,9,Minnesota,Food,Clostridium perfringens,Suspected,Restaurant - Sit-down dining,5,0.0,5.0,0.0,5
2021,2,Multistate,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,Private home/residence,16,7.0,16.0,0.0,15
2021,4,Maryland,Water,Pseudomonas aeruginosa,Confirmed,Hospital/Health Care,12,12.0,12.0,4.0,12
2021,2,Utah,Water,Anatoxin-a,Suspected,Park - National Park,28,1.0,19.0,0.0,19
2021,7,Wisconsin,Food,Salmonella enterica,Confirmed,Farm/dairy,8,2.0,8.0,0.0,8
2021,8,Wisconsin,Food,Clostridium perfringens,Suspected,Caterer (food prepared off-site from where served),65,0.0,0.0,0.0,65
2021,6,Utah,Water,Cyanotoxin unknown,Suspected,Park - State Park,3,0.0,0.0,0.0,2
2021,6,Utah,Water,Microcystis unknown,Suspected,Beach - Public,8,0.0,0.0,0.0,8
2020,11,Multistate,Animal Contact,Salmonella enterica,Confirmed,Pet store or other retail location; Private home/residence,15,2.0,12.0,0.0,13
2021,5,Michigan,Water,Legionella pneumophila,Suspected,Hotel/Motel/Lodge/Inn,2,1.0,1.0,1.0,2
2021,9,Minnesota,Food,Norovirus Genogroup II,Confirmed,Restaurant - Sit-down dining,15,0.0,15.0,0.0,15
2021,8,Oregon,Indeterminate/Other/Unknown,"Escherichia coli, Enteropathogenic; Norovirus Genogroup II; Norovirus unknown; Sapovirus unknown; Campylobacter unknown; Astrovirus; Rotavirus",Confirmed; Confirmed; Confirmed; Suspected; Suspected; Suspected; Suspected,Child day care,10,0.0,0.0,0.0,0
2021,4,Oregon,Person-to-person,Norovirus,Suspected,Child day care,16,0.0,16.0,0.0,16
2021,6,Texas,Food,Cyclospora cayetanensis,Suspected,Unknown,2,0.0,0.0,0.0,0
2020,7,Multistate,Food,Vibrio parahaemolyticus,Confirmed,Restaurant - Sit-down dining; Private home/residence,24,2.0,19.0,0.0,19
2021,7,Minnesota,Person-to-person,Cryptosporidium parvum,Suspected,Child day care,12,0.0,1.0,0.0,1
2021,2,Multistate,Food,Salmonella enterica,Confirmed,Private home/residence,36,12.0,32.0,0.0,34
2021,7,North Carolina,Person-to-person,Norovirus,Suspected,Child day care,19,0.0,19.0,0.0,19
2021,3,North Carolina,Person-to-person,Norovirus,Suspected,Child day care,11,0.0,11.0,0.0,11
2021,3,North Carolina,Person-to-person,Norovirus,Suspected,Child day care,5,0.0,5.0,0.0,5
2021,3,North Carolina,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,17,0.0,17.0,0.0,17
2021,3,North Carolina,Person-to-person,Norovirus unknown,Suspected,Child day care,23,0.0,23.0,0.0,23
2021,3,North Carolina,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,40,1.0,40.0,0.0,40
2021,6,North Carolina,Food,Cyclospora,Confirmed,Unknown,3,0.0,3.0,0.0,3
2020,1,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,51,0.0,51.0,0.0,51
2020,2,Illinois,Person-to-person,Norovirus Genogroup I,Suspected,School/college/university,56,0.0,56.0,0.0,56
2020,2,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,0.0,0.0,0
2020,2,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,13,0.0,13.0,0.0,13
2020,2,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,15,0.0,15.0,0.0,15
2020,3,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2020,3,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,17,0.0,17.0,0.0,17
2021,8,Minnesota,Person-to-person,Cryptosporidium unknown,Confirmed,Child day care,3,0.0,3.0,0.0,3
2021,8,Texas,Person-to-person,Salmonella,Suspected,Private home/residence,2,0.0,2.0,0.0,2
2021,8,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,41,0.0,41.0,0.0,41
2021,7,Massachusetts,Person-to-person,Campylobacter jejuni,Suspected,Child day care,8,0.0,8.0,0.0,8
2021,8,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,9,0.0,9.0,0.0,9
2021,2,Nevada,Food,Salmonella unknown,Confirmed,Farm/dairy,5,0.0,5.0,0.0,5
2021,9,South Carolina,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,4,0.0,4.0,0.0,4
2021,9,Oregon,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,20,1.0,20.0,0.0,20
2021,2,Multistate,Animal Contact,Salmonella enterica,Confirmed,Private home/residence,56,22.0,46.0,0.0,46
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,4,0.0,4.0,0.0,4
