Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2021,4,Rhode Island,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2021,5,Utah,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0,6,0,6,,,,,,,,
2021,4,Montana,Person-to-person,,,,Child day care,12,0,12,0,12,,,,,,,,
2021,4,Texas,Indeterminate/Other/Unknown,,,,Unknown,3,0,0,0,0,,,,,,,,
2021,4,Montana,Person-to-person,Norovirus Genogroup II,unknown - unknown,Suspected,Long-term care/nursing home/assisted living facility,4,0,4,0,4,,,,,,,,
2021,4,Montana,Person-to-person,,,,Child day care,7,0,7,0,7,,,,,,,,
2021,4,Montana,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,35,0,35,0,35,,,,,,,,
2021,4,Montana,Person-to-person,,,,Child day care,11,0,11,0,11,,,,,,,,
2021,4,Montana,Person-to-person,,,,Child day care,14,0,14,0,14,,,,,,,,
2021,5,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,,
2021,5,Rhode Island,Person-to-person,Norovirus Genogroup I,,Suspected,Unknown,5,0,4,0,4,,,,,,,,
2021,5,Maryland,Person-to-person,Norovirus Genogroup II,,Suspected,Restaurant,5,0,5,0,5,,,,,,,,
2021,5,Hawaii,Person-to-person,Norovirus Genogroup II,,Suspected,School/college/university,6,0,6,0,6,,,,,,,,
2021,5,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,7,1,7,0,7,,,,,,,,
2021,3,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,22,1,22,0,22,,,,,,,,
2021,5,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,18,0,13,0,13,,,,,,,,
2021,5,Utah,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,26,0,0,0,0,,,,,,,,
2021,3,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,9,0,9,0,9,,,,,,,,
2021,3,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,28,0,28,0,28,,,,,,,,
2021,5,Oregon,Person-to-person,Astrovirus,,Confirmed,Child day care,20,0,20,0,20,,,,,,,,
2021,3,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,25,0,25,0,25,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,22,0,22,0,22,,,,,,,,
2021,5,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2021,5,Ohio,Person-to-person,Norovirus,,Suspected,Child day care,5,0,0,0,0,,,,,,,,
2021,4,Texas,Indeterminate/Other/Unknown,,,,School/college/university,90,0,0,0,0,,,,,,,,
2021,5,Florida,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2021,5,Florida,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2021,5,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Restaurant - Sit-down dining; Private home/residence,4,1,4,0,4,,,,,,,,
2021,5,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,8,,0,0,8,,,,,,,,
2021,5,Minnesota,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",3,0,3,0,3,,,,,,,,
2021,5,South Carolina,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,10,,0,,0,,,,,,,,
2021,5,South Carolina,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,4,,0,,0,,,,,,,,
2021,5,Alabama,Indeterminate/Other/Unknown,Salmonella enterica; Salmonella enterica,Enteritidis; Muenchen,Suspected; Suspected,Unknown,2,2,2,1,2,,,,,,,,
2021,6,Virginia,Indeterminate/Other/Unknown,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; unknown,Confirmed; Suspected,Child day care,26,0,26,0,26,,,,,,,,
2021,5,Virginia,Food,Norovirus,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,,,,,,,,
2021,5,Utah,Person-to-person,,,,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2021,5,Minnesota,Food,Norovirus unknown,,Suspected,Restaurant - other or unknown type,9,0,9,0,9,,,,,,,,
2021,4,Connecticut,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,33,1,22,0,22,,,,,,,,
2021,5,Minnesota,Food,Norovirus Genogroup II,other - GII.4 untypeable,Suspected,Restaurant - Sit-down dining,9,0,9,0,9,salads,,Multiple,,,,,
2021,5,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.10,Confirmed,Long-term care/nursing home/assisted living facility,36,1,36,0,36,,,,,,,,
2021,5,Wisconsin,Indeterminate/Other/Unknown,Norovirus unknown,,Suspected,Hotel/motel,12,0,0,0,0,,,,,,,,
2021,5,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 untypeable,Suspected,Long-term care/nursing home/assisted living facility,26,0,26,1,26,,,,,,,,
2021,6,Wisconsin,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,7,0,0,0,0,,,,,,,,
2021,5,New Mexico,Person-to-person,Norovirus Genogroup II,,Confirmed,Long-term care/nursing home/assisted living facility,4,0,4,0,4,,,,,,,,
2021,5,Pennsylvania,Person-to-person,,,,Long-term care/nursing home/assisted living facility,44,,0,,0,,,,,,,,
2021,4,Florida,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,6,2,6,0,6,mixed green salad,leafy green,Vegetable Row Crops,,,,,
2021,6,Nebraska,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; unknown,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,40,0,40,0,40,,,,,,,,
2021,5,Indiana,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,22,0,22,0,22,,,,,,,,
2021,5,Indiana,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,12,,0,0,12,,,,,,,,
2021,5,Indiana,Food,Clostridium perfringens,,Suspected,Private home/residence,21,,0,0,21,,,,,,,,
2021,5,Massachusetts,Indeterminate/Other/Unknown,Norovirus,,Suspected,Shelter/group home/transitional housing,5,0,5,0,5,,,,,,,,
2021,5,Alabama,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,2,,0,,0,,,,,,,,
2021,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,6,3,5,0,5,,,,,,,,
2021,5,Ohio,Person-to-person,,,,Child day care,2,1,1,0,1,,,,,,,,
2021,2,Pennsylvania,Person-to-person,,,,Long-term care/nursing home/assisted living facility,76,0,76,13,76,,,,,,,,
2021,6,Alabama,Person-to-person,Clostridium difficile,,Confirmed,Long-term care/nursing home/assisted living facility,49,2,48,0,49,,,,,,,,
2021,5,Oregon,Person-to-person,,,,Restaurant,7,0,7,0,7,,,,,,,,
2021,6,Pennsylvania,Water,"Escherichia coli, Shiga toxin-producing; Clostridium difficile",O157:H7; ,Confirmed; Suspected,Apartment/Condo,15,6,15,0,15,,,,Recreational water -- treated,Pool - Swimming Pool,,,Cleaned
2021,6,Massachusetts,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,15,0,15,0,15,,,,,,,,
2021,4,South Carolina,Indeterminate/Other/Unknown,Norovirus,,Suspected,Child day care,38,0,33,0,33,,,,,,,,
2021,5,South Carolina,Indeterminate/Other/Unknown,Norovirus unknown,,Suspected,Other healthcare facility,8,,0,,0,,,,,,,,
2021,5,Tennessee,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,6,1,6,0,6,pork shoulder (pernil),pork,Pork,,,,,
2021,5,Tennessee,Person-to-person,Norovirus unknown,,Suspected,Child day care,12,0,12,0,12,,,,,,,,
2020,7,Maryland,Water,Legionella pneumophila,serogroup 1,Confirmed,Hotel/Motel/Lodge/Inn,2,1,1,0,1,,,,Drinking water,Community,,,Cleaned
2021,5,Pennsylvania,Food,,,,Restaurant - Sit-down dining,17,0,17,0,17,,,,,,,,
2021,5,Virginia,Food,Escherichia,,Suspected,,6,0,6,0,6,,,,,,,,
2021,5,Virginia,Person-to-person,Norovirus,,Suspected,Child day care,34,0,34,0,34,,,,,,,,
2021,5,Virginia,Person-to-person,Norovirus,,Suspected,Child day care,46,0,46,0,46,,,,,,,,
2021,6,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,30,0,30,0,30,,,,,,,,
2021,6,Wisconsin,Person-to-person,Norovirus Genogroup II; Norovirus unknown,unknown; ,Confirmed; Suspected,Long-term care/nursing home/assisted living facility,14,2,14,0,14,,,,,,,,
2021,5,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2021,5,Pennsylvania,Indeterminate/Other/Unknown,Salmonella enterica; Salmonella enterica,Enteritidis; other,Suspected; Suspected,Private home/residence,2,1,2,0,2,,,,,,,,
2021,3,Puerto Rico,Food,,,,Private home/residence,2,0,2,0,2,chicken breast,,Chicken,,,,,
2021,5,Puerto Rico,Food,Ciguatoxin,,Confirmed,Private home/residence,3,1,2,0,2,"fish, king mackerel",,Fish,,,,,
2021,6,Hawaii,Indeterminate/Other/Unknown,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant,6,0,6,0,6,,,,,,,,
2021,5,Puerto Rico,Food,,,,Other,5,5,5,0,5,,,,,,,,
2021,5,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,32,1,32,0,32,,,,,,,,
2021,5,Michigan,Person-to-person,Norovirus Genogroup II,GII.P untypeable - GII.10,Confirmed,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,,
2021,5,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,30,1,30,0,30,,,,,,,,
2021,6,Nebraska,Indeterminate/Other/Unknown,Norovirus Genogroup II,unknown - unknown,Confirmed,Private home/residence,8,0,0,0,0,,,,,,,,
2021,6,Oregon,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,,
2021,6,Oregon,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,44,0,44,0,44,,,,,,,,
2021,6,Oregon,Person-to-person,,,,"Other, specify",13,0,13,0,13,,,,,,,,
2021,6,Alaska,Food,Clostridium botulinum,,Confirmed,Private home/residence,2,2,2,0,2,whale,,Other Aquatic Animals,,,,,
2021,5,Florida,Food,Vibrio unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,"oysters, raw","oysters, raw",Mollusks,,,,,
2021,6,Florida,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"fish, mahi mahi","fish, mahi mahi",Fish,,,,,
2021,6,Virginia,Indeterminate/Other/Unknown,Salmonella enterica,Paratyphi B var. L(+) tartrate +,Confirmed,Child day care,3,0,3,0,3,,,,,,,,
2021,4,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Child day care,6,0,6,0,6,,,,,,,,
2021,6,Nebraska,Indeterminate/Other/Unknown,Norovirus Genogroup II,unknown - unknown,Suspected,Event space,7,0,7,0,7,,,,,,,,
2021,5,Hawaii,Person-to-person,Salmonella enterica,other,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,,
2021,5,Nevada,Person-to-person,,,,School/college/university,10,0,10,0,10,,,,,,,,
2021,4,Nevada,Person-to-person,,,,School/college/university,55,0,55,0,55,,,,,,,,
2021,5,Kentucky,Food,Norovirus Genogroup II,,Suspected,Caterer (food prepared off-site from where served),25,0,0,0,0,,,,,,,,
2021,6,Utah,Person-to-person,Norovirus,,Suspected,"Other, specify",23,2,23,0,23,,,,,,,,
2021,5,Rhode Island,Food,,,,Restaurant - Sit-down dining,5,0,4,0,4,,,,,,,,
2021,6,South Carolina,Person-to-person,Norovirus; Giardia,,Suspected; Suspected,Long-term care/nursing home/assisted living facility,6,1,6,0,6,,,,,,,,
2021,6,Alabama,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,22,0,22,0,22,,,,,,,,
2021,5,Florida,Food,Clostridium botulinum,,Confirmed,Private home/residence,2,2,2,0,2,,,,,,,,
2021,5,Virginia,Person-to-person,Norovirus,,Suspected,Child day care,22,0,22,0,22,,,,,,,,
2021,6,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,49,0,49,0,49,,,,,,,,
2021,6,Ohio,Food,Norovirus,,Suspected,Restaurant - Buffet,4,0,4,0,4,,,,,,,,
2021,6,Minnesota,Person-to-person,Rotavirus,,Suspected,Child day care,7,0,7,0,7,,,,,,,,
2021,6,Ohio,Person-to-person,"Norovirus Genogroup II; Escherichia coli, Enteropathogenic",GII.P16 - GII.2; unknown,Suspected; Confirmed,Child day care,11,0,11,0,11,,,,,,,,
2021,6,Oregon,Food,Campylobacter jejuni,,Confirmed,Long-term care/nursing home/assisted living facility,16,7,16,0,16,,,,,,,,
2021,6,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2021,6,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2021,6,Hawaii,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,4,0,4,0,4,ahi tuna,tuna,Fish,,,,,
2021,6,Ohio,Person-to-person,Astrovirus,,Confirmed,Child day care,15,0,15,0,15,,,,,,,,
2021,6,Minnesota,Person-to-person,,,,Child day care,14,0,14,0,14,,,,,,,,
2021,6,Minnesota,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,"pretzel; wonton, unspecified",,Multiple,,,,,
2021,4,Texas,Person-to-person,Norovirus,,Suspected,Child day care,3,0,3,0,3,,,,,,,,
2021,6,Connecticut,Person-to-person,Norovirus Genogroup II,unknown - unknown,Confirmed,Long-term care/nursing home/assisted living facility,32,3,28,1,28,,,,,,,,
2021,5,Nevada,Person-to-person,,,,Child day care,17,0,17,0,17,,,,,,,,
2021,6,South Carolina,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,30,0,30,0,30,,,,,,,,
2021,5,Kentucky,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,64,0,64,0,64,,,,,,,,
2021,6,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2021,4,Kentucky,Indeterminate/Other/Unknown,,,,Unknown,3,0,0,0,0,,,,,,,,
2021,5,Kentucky,Person-to-person,,,,Long-term care/nursing home/assisted living facility,29,0,29,0,29,,,,,,,,
2021,6,Wisconsin,Person-to-person,Norovirus unknown; Norovirus Genogroup II; Clostridium difficile,unknown; ,Confirmed; Confirmed; Suspected,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,,
2021,6,Wisconsin,Water,Norovirus Genogroup I,GI.P4 - GI.5,Confirmed,Hotel/Motel/Lodge/Inn,20,0,20,0,20,,,,Recreational water -- treated,Pool - Swimming Pool; Spa/Whirlpool/Hot Tub,,,Cleaned
2021,6,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2021,6,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Hospital,4,4,4,0,4,,,,,,,,
2021,5,Texas,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O103,Suspected,Private home/residence,5,0,5,0,5,,,,,,,,
2021,4,Missouri,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Caterer (food prepared off-site from where served)",11,0,11,0,11,,,,,,,,
2021,5,Illinois,Food,Norovirus unknown,,Suspected,Private home/residence,8,0,8,0,8,,,,,,,,
2021,4,Illinois,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,6,0,0,0,0,,,,,,,,
2021,6,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,8,,0,,0,,,,,,,,
2021,6,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,31,0,31,0,31,,,,,,,,
2021,6,Oregon,Person-to-person,,,,Hospital,7,0,7,0,7,,,,,,,,
2021,6,Oregon,Person-to-person,,,,Hotel/motel,10,0,10,0,10,,,,,,,,
2021,6,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2020,9,Florida,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"fish, mahi mahi",,Fish,,,,,
2021,6,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,,
2021,6,Virginia,Person-to-person,Clostridium,,Confirmed,Long-term care/nursing home/assisted living facility,3,0,3,0,3,,,,,,,,
2021,6,Virginia,Indeterminate/Other/Unknown,,,,Child day care,6,0,6,0,6,,,,,,,,
2021,6,Virginia,Person-to-person,,,,Child day care,8,0,8,0,8,,,,,,,,
2021,6,Virginia,Person-to-person,Cryptosporidium,,Suspected,Child day care,5,0,5,0,5,,,,,,,,
2021,6,Virginia,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,9,1,9,0,9,,,,,,,,
2021,5,Virginia,Environmental contamination other than food/water,Clostridium,,Confirmed,Long-term care/nursing home/assisted living facility,7,2,7,0,7,,,,,,,,
2021,6,Utah,Indeterminate/Other/Unknown,"Cryptosporidium unknown; Escherichia coli, Enteropathogenic; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Sapovirus unknown",unknown; O26:H11; O157; ,Suspected; Suspected; Suspected; Suspected; Suspected,Unknown,35,1,35,0,35,,,,,,,,
2021,6,South Carolina,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2021,6,Texas,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Unknown,2,0,2,0,2,,,,,,,,
2020,12,Washington,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; O103,Confirmed; Confirmed,Farm/dairy,15,11,15,0,15,"yogurt, unspecified",,Dairy,,,,,
2021,6,Ohio,Person-to-person,Cryptosporidium unknown,,Confirmed,Festival/fair,8,3,8,0,8,,,,,,,,
2021,6,Ohio,Person-to-person,"Escherichia coli, Enteropathogenic",unknown,Confirmed,Child day care,16,0,16,0,16,,,,,,,,
2021,3,Indiana,Water,Legionella,,Confirmed,Other,6,5,5,0,0,,,,Recreational water -- treated,Pool - Swimming Pool,,,Cleaned
2021,6,Wisconsin,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),61,0,58,0,61,"steak, beef tips","beef; gravy, beef",Multiple,,,,,
2021,6,Wisconsin,Person-to-person,,,,Child day care,16,0,16,0,16,,,,,,,,
2021,6,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,37,0,37,0,37,,,,,,,,
2020,12,Colorado,Animal Contact,Campylobacter jejuni,,Confirmed,Private home/residence,2,0,2,0,2,,,,,,Dog or Puppy,,
2021,1,Colorado,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,potatoes,potatoes,Root/Underground,,,,,
2021,4,Michigan,Food,,,,Grocery store,6,0,6,0,6,"doughnuts, unspecified",frosting/icing,Multiple,,,,,
2021,6,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,,
2021,5,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2021,6,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Child day care,20,0,20,0,20,,,,,,,,
2021,3,Multistate,Food,Salmonella enterica,Manhattan,Confirmed,Unknown,11,3,7,0,8,,,,,,,,
2021,5,Michigan,Food,Clostridium perfringens,,Confirmed,Prison/jail,81,0,81,0,81,,,,,,,,
2021,6,Pennsylvania,Indeterminate/Other/Unknown,Norovirus unknown,,Suspected,Event space,43,0,43,0,43,,,,,,,,
2021,5,Minnesota,Food,Brucella other,,Confirmed,Private home/residence,11,10,11,0,11,mexican cheese (queso fresco and/or other),"goat milk, unpasteurized",Dairy,,,,,
2021,6,Massachusetts,Food,Campylobacter jejuni,,Confirmed,Caterer (food prepared off-site from where served),8,0,8,0,8,,,,,,,,
2021,6,Massachusetts,Water,Legionella pneumophila,serogroup 1,Confirmed,Apartment/Condo,3,2,2,0,2,,,,Drinking water,Individual/Private,,,Cleaned
2021,6,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,,
2020,12,Multistate,Food,Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica,Duisburg; Chester; Typhimurium; Urbana,Confirmed; Confirmed; Confirmed; Confirmed,Other,20,5,19,0,19,"cashew cheese, raw",cashews,Nuts-Seeds,,,,,
2021,6,Ohio,Food,Campylobacter,,Suspected,Grocery store,3,0,3,0,3,kitfo,"beef, raw",Beef,,,,,
2021,6,Pennsylvania,Person-to-person,,,,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,,
2021,6,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,2,1,2,0,2,"fish, baraccuda","fish, baracuda",Fish,,,,,
2021,6,Ohio,Person-to-person,Shigella sonnei,,Confirmed,Child day care,5,0,5,0,5,,,,,,,,
